시설번호,년도,지역코드,시설유형,쉼터명칭,도로명주소,지번상세주소,면적,이용가능인원,선풍기보유대수,에어컨보유대수,야간개방,휴일개방,숙박가능여부,입력시간,수정시간,사용여부,비고,운영시작일,운영종료일,경도,위도,X좌표,Y좌표
11590008,2023,1159051000,1,삼익아파트 경로당,"서울특별시 동작구  만양로  84   (노량진동, 삼익주상복합아파트)",서울특별시 동작구 노량진동 330,148,60,2,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.944801,37.510969,195119.7532,545722.9951
11590009,2023,1159051000,1,충신경로당,서울특별시 동작구  노량진로28길  31   (본동),서울특별시 동작구 본동 47-25,132,60,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.955877,37.511756,196098.9981,545809.7475
11590010,2023,1159051000,1,유원강변아파트 경로당,"서울특별시 동작구  노량진로23가길  16 , 상가 (본동, 유원강변아파트)",서울특별시 동작구 본동 482 유원강변아파트 상가,61,40,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.95115,37.51483,195681.2713,546151.1734
11590011,2023,1159051000,1,극동강변아파트 경로당,"서울특별시 동작구  매봉로  156   (본동, 극동아파트)",서울특별시 동작구 본동 148-2 극동아파트,50,20,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.952003,37.511641,195756.5028,545797.2515
11590012,2023,1159051000,1,한강형인아파트경로당,서울특별시 동작구 만양로 36,서울특별시 동작구 노량진동 331,24,10,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.948259,37.50775,195425.2518,545365.498
11590063,2023,1159057000,2,본동종합사회복지관,서울특별시 동작구  노량진로32길  79   (본동),서울특별시 동작구 본동 16-3,53,60,2,2,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.95691,37.510564,196190.249,545677.4972
11590064,2023,1159057000,1,한마음경로당,서울특별시 동작구  만양로4길  38   (본동),서울특별시 동작구 본동 11-1,116,29,2,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.951055,37.507954,195672.5021,545387.996
11590065,2023,1159057000,1,경동A.경로당,"서울특별시 동작구  노량진로32길  156   (본동, 경동윈츠리버아파트)",서울특별시 동작구 본동 484,83,40,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.95456,37.509985,195982.5005,545613.2445
11590066,2023,1159057000,1,한강쌍용아파트 경로당,"서울특별시 동작구  노량진로24길  2   (본동, 한강쌍용아파트)",서울특별시 동작구 본동 150,84,40,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.953114,37.512369,195854.7508,545878.0008
11590067,2023,1159057000,1,신동아아파트 경로당,서울특별시 동작구  매봉로  134,서울특별시 동작구 본동 481,66,40,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.951846,37.509702,195742.5032,545581.9989
11590068,2023,1159057000,1,한신휴플러스아파트 경로당,"서울특별시 동작구  매봉로  99   (본동, 한신휴플러스아파트)",서울특별시 동작구 본동 487,109,60,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.950156,37.508949,195593.0039,545498.5033
11590069,2023,1159057000,1,본동삼성래미안아파트 경로당,"서울특별시 동작구  매봉로  123   (본동, 삼성래미안아파트)",서울특별시 동작구 본동 492,75,40,3,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.950132,37.50985,195590.9968,545598.5039
11590070,2023,1159057000,1,한신휴플러스아파트 101동 경로당,"서울특별시 동작구  매봉로  99   (본동, 한신휴플러스아파트)",서울특별시 동작구 본동 488,33,20,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.950133,37.508931,195590.9958,545496.4955
11590071,2023,1159057000,1,본동에스에이치빌아파트 경로당,"서울특별시 동작구  노량진로22길  60   (본동, 본동 에스에이치빌)",서울특별시 동작구 본동 490,72,40,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.949792,37.510776,195560.9997,545701.2497
11590072,2023,1159057000,1,래미안트윈파크아파트 경로당,"서울특별시 동작구  노량진로23가길  23   (본동, 래미안 트윈파크)",서울특별시 동작구 본동 494,190,60,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.950831,37.514128,195653.002,546073.2528
11590014,2023,1159052000,5,노량진2동주민센터,서울특별시 동작구  장승배기로19길  48   (노량진동),서울특별시 동작구 노량진동 302-97,943,100,2,2,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.937353,37.508519,194460.9961,545451.4998
11590016,2023,1159052000,1,백송경로당,서울특별시 동작구  노량진로6길  50-14  (노량진동),서울특별시 동작구 노량진동 273-19,164,40,5,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.935431,37.510505,194291.2483,545672.002
11590017,2023,1159052000,99,동작구청 민원여권과,서울특별시 동작구 장승배기로 161,서울특별시 동작구 노량진동 47-2,231,50,0,9,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.93947,37.512404,194648.5019,545882.4962
1159000178,2023,1159053000,99,김영삼도서관,서울특별시 동작구 매봉로 1,서울특별시 동작구 상도1동 611,6046,245,1,77,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.95002,37.505555,195580.7794,545121.8525
11590019,2023,1159053000,5,상도1동주민센터,서울특별시 동작구  상도로53길  9   (상도동),서울특별시 동작구 상도동 437,624,80,0,1,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.953069,37.498122,195850.0014,544296.7467
11590020,2023,1159053000,1,상도1동경로당,서울특별시 동작구 상도로38길 86,서울특별시 동작구 상도동 159-282,155,39,2,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.948221,37.500362,195421.4674,544545.5935
11590021,2023,1159053000,1,중앙하이츠아파트경로당,서울특별시 동작구 상도로 320,서울특별시 동작구 상도동 415,72,18,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.94976,37.500036,195557.4988,544509.2492
11590022,2023,1159053000,1,터널경로당,서울특별시 동작구 매봉로 36,서울특별시 동작구 상도1동 535,39,31,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.951311,37.506519,195695.0012,545228.751
11590023,2023,1159053000,1,상도에스에이치빌아파트 경로당,서울특별시 동작구 상도로53길 70,서울특별시 동작구 상도동 430,231,58,9,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.954468,37.502853,195974.0011,544821.7546
11590024,2023,1159053000,1,청송경로당,서울특별시 동작구  상도로52길  23   (상도동),서울특별시 동작구 상도동 471-7,193,48,6,5,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.951011,37.497211,195668.0001,544195.7524
11590025,2023,1159053000,1,고경경로당,서울특별시 동작구  상도로53가길  16   (상도동),서울특별시 동작구 상도동 438,206,52,6,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.953887,37.497436,195922.2537,544220.4962
11590026,2023,1159053000,1,대림아파트경로당,서울특별시 동작구 상도로60길 20,서울특별시 동작구 상도동 411,68,17,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.954053,37.493268,195936.7513,543757.9952
11590027,2023,1159053000,1,상도현대아파트경로당,서울특별시 동작구 사당로2길 2-32 ,서울특별시 동작구 상도동 412,69,17,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.959381,37.494045,196407.997,543844.0043
11590028,2023,1159053000,1,래미안상도2차아파트경로당,"서울특별시 동작구  상도로55길  47   (상도동, 래미안상도2차아파트)",서울특별시 동작구 상도동 421,85,21,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.958721,37.497928,196349.7498,544275.0032
11590029,2023,1159053000,1,삼호아파트경로당,"서울특별시 동작구  상도로  407   (상도동, 상도동 삼호아파트)",서울특별시 동작구 상도동 408,99,25,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.957282,37.493416,196222.3101,543774.198
11590030,2023,1159053000,1,래미안상도3차아파트경로당,서울특별시 동작구 상도로53길 8,서울특별시 동작구 상도동 431,270,68,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.954476,37.499188,195974.5029,544414.9977
11590031,2023,1159053000,1,삼환나우빌아파트경로당,"서울특별시 동작구  상도로55길  25   (상도동, 삼환나우빌)",서울특별시 동작구 상도동 520,111,28,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.956524,37.498306,196155.5019,544316.9994
11590032,2023,1159053000,2,상도종합사회복지관,"서울특별시 동작구  상도로39가길  7 , 상도종합사회복지관 (상도1동)",서울특별시 동작구 상도1동 456 상도종합사회복지관,406,30,4,5,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.949693,37.502493,195551.7466,544782.0031
11590033,2023,1159053000,1,상도엠코타운애스톤파크아파트 경로당,"서울특별시 동작구  상도로  346-2  (상도동, 상도 엠코타운 애스톤파크)",서울특별시 동작구 상도동 533 상도 엠코타운 애스톤파크,141,35,3,4,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.94949,37.497276,195533.5038,544203.0044
11590034,2023,1159053000,1,상도패리스 경로당,"서울특별시 동작구  상도로47바길  40   (상도동, 상도패리스)",서울특별시 동작구 상도동 460 상도패리스,48,12,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.954307,37.503479,195959.7459,544891.2505
11590035,2023,1159053000,1,힐스테이트 상도 센트럴파크아파트 경로당,서울특별시 동작구 상도로 346-1 ,서울특별시 동작구 상도동 531,208,52,5,5,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.950863,37.495747,195654.7482,544033.2522
1159000184,2023,1159054000,1,파크엘A 경로당,서울특별시 동작구 양녕로 220,서울특별시 동작구 상도동 904,295,45,0,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.9466,37.501,195278.1441,544616.4501
11590036,2023,1159054000,5,상도2동주민센터,서울특별시 동작구  상도로  211   (상도동),서울특별시 동작구 상도동 25-48,636,80,6,3,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.942331,37.505495,194901.0019,545115.5044
11590037,2023,1159054000,1,상도2동경로당,서울특별시 동작구  양녕로36길  13   (상도동),서울특별시 동작구 상도동 159-330,346,80,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.946193,37.502219,195242.2504,544751.7527
11590038,2023,1159054000,1,낙원경로당,서울특별시 동작구  상도로30길  73   (상도동),서울특별시 동작구 상도동 28-24,178,60,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.944846,37.503957,195123.2491,544944.7506
11590039,2023,1159054000,1,장수경로당,서울특별시 동작구 상도로15길 76,서울특별시 동작구 상도동 358-15,236,80,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.935392,37.503709,194287.2823,544917.7133
11590040,2023,1159054000,1,건영아파트경로당,"서울특별시 동작구  만양로  26   (상도동, 건영아파트)",서울특별시 동작구 상도동 414,195,50,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.948783,37.507173,195471.5029,545301.4996
11590041,2023,1159054000,1,래미안1차108동아파트경로당,"서울특별시 동작구  등용로  37   (상도동, 상도동래미안1차아파트)",서울특별시 동작구 상도동 447,113,60,2,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.933046,37.505262,194079.9956,545090.2546
11590042,2023,1159054000,1,아이파크아파트경로당,"서울특별시 동작구  장승배기로  26   (상도동, 아이파크상도동)",서울특별시 동작구 상도동 416,138,60,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.941908,37.500868,194863.2483,544602.0011
11590043,2023,1159054000,1,삼성래미안1차아파트경로당,"서울특별시 동작구  등용로  37   (상도동, 상도동래미안1차아파트)",서울특별시 동작구 상도동 450,152,60,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.933796,37.504465,194146.2478,545001.7509
11590044,2023,1159054000,1,상도더샵아파트경로당,서울특별시 동작구 장승배기로10길 130,서울특별시 동작구 상도동 521,159,60,2,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.944656,37.502033,195106.2705,544731.2435
11590045,2023,1159054000,1,브라운스톤상도아파트경로당,"서울특별시 동작구  상도로31길  19   (상도동, 브라운스톤 상도)",서울특별시 동작구 상도동 527,159,60,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.944008,37.506018,195049.2532,545173.5055
11590046,2023,1159054000,1,동원베네스트아파트경로당,"서울특별시 동작구  상도로34길  42   (상도동, 상도동 동원베네스트)",서울특별시 동작구 상도동 528,44,20,1,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.944655,37.503052,195106.2486,544844.2506
11590047,2023,1159054000,1,이편한세상 상도노빌리티아파트 경로당,서울특별시 동작구 만양로 6,서울특별시 동작구 상도동 903,239,70,1,5,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.948297,37.505362,195428.5014,545100.5031
1159000185,2023,1159055000,1,갑을명가2차아파트경로당,서울특별시 동작구 국사봉길 175,서울특별시 동작구 상도동 459,67,33,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,N,,20220520,20230717,126.935245,37.493586,194273.5026,543794.2449
11590048,2023,1159055000,5,상도3동주민센터,서울특별시 동작구  성대로2길  11   (상도동),서울특별시 동작구 상도동 315-37,409,100,2,13,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.931341,37.499206,193928.7505,544418.2475
11590049,2023,1159055000,1,상도3동경로당,서울특별시 동작구 국사봉1길 221-7 ,서울특별시 동작구 상도동 283-226,124,41,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.936331,37.493452,194369.5043,543779.2516
11590050,2023,1159055000,1,쌍용스윗닷홈아파트경로당,"서울특별시 동작구  상도로  107   (상도동, 쌍용스윗닷홈)",서울특별시 동작구 상도동 418,112,65,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.931693,37.501383,193959.9988,544659.7549
11590051,2023,1159055000,1,성대경로당,서울특별시 동작구  상도로13길  16   (상도동),서울특별시 동작구 상도동 336-5,180,59,5,4,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.930276,37.501274,193834.7463,544647.7492
11590052,2023,1159055000,1,갑을명가1차아파트경로당,"서울특별시 동작구  국사봉길  178   (상도동, 상도1차 갑을명가아파트)",서울특별시 동작구 상도동 458,36,39,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.934188,37.49359,194180.0027,543794.7537
1159000177,2023,1159056000,99,약수도서관,서울특별시 동작구 양녕로22바길 64,서울특별시 동작구 상도동 211-77,599,47,1,3,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.947385,37.497911,195347.4009,544273.5942
11590054,2023,1159056000,5,상도4동주민센터,서울특별시 동작구 양녕로27길 44,서울특별시 동작구 상도동 202-59,575,20,2,4,Y,Y,Y,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.941487,37.499368,194825.8739,544435.6102
11590055,2023,1159056000,1,약수경로당,서울특별시 동작구 양녕로 210-10 ,서울특별시 동작구 상도동 211-438,124,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.944852,37.499563,195123.4938,544456.9953
11590056,2023,1159056000,1,성대골경로당,서울특별시 동작구  성대로10나길  1-4  (상도동),서울특별시 동작구 상도동 261-16,180,30,4,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.934976,37.497312,194249.9998,544207.7543
11590057,2023,1159056000,1,경향렉스빌아파트경로당,"서울특별시 동작구  양녕로23길  9   (상도동, 경향렉스빌)",서울특별시 동작구 상도동 445,112,20,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.94196,37.495324,194867.5024,543986.7528
11590058,2023,1159056000,1,동아아파트 경로당,"서울특별시 동작구  양녕로23길  43   (상도동, 동아아파트)",서울특별시 동작구 상도동 409,29,8,1,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.939978,37.496231,194692.2521,544087.4947
11590059,2023,1159056000,1,송학경로당(상도동),서울특별시 동작구 성대로29길 53,서울특별시 동작구 상도동 188-81,104,30,3,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.937733,37.500633,194494.0502,544576.1663
11590060,2023,1159056000,1,상도4동 경로당,서울특별시 동작구 양녕로22바길 95,서울특별시 동작구 상도동 211-94,89,20,2,2,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.947006,37.499169,195313.9476,544413.2569
1159000179,2023,1159010500,99,까망돌도서관,서울특별시 동작구 서달로 129,서울특별시 동작구 흑석동 340-1,3317,161,1,54,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.960547,37.505092,196511.579,545070.0231
1159000173,2023,1159060500,1,롯데캐슬에듀포레아파트 경로당,서울특별시 동작구 서달로 123,서울특별시 동작구 흑석동 340,232,80,2,1,Y,Y,N,2023.7.31 13:59,2023.7.31 13:59,Y,,20230520,20230930,126.960659,37.50485,196521.5149,545043.1157
