연도,변동사유발생연월일,판매업종류,구분,업체명,소재지
2019,2019-05-13,주유소,폐업,삼보주유소,광주광역시 동구 필문대로240 (동명동)
2019,2019-05-14,주유소,휴업,주촌IC주유소,경상남도 김해시 서부로1598 (주촌면)
2019,2019-05-14,주유소,폐업,경남주유소,경상남도 밀양시 표충로858 (단장면)
2019,2019-05-14,주유소,폐업,구)대성주유소,광주광역시 북구 천지인로85 (오치동)
2019,2019-05-15,주유소,신규등록,(유)오일패밀리,광주광역시 북구 빛고을대로849 (지야동)
2019,2019-05-15,주유소,폐업,관리주유소,충청남도 서천군 충서로675 (비인면)
2019,2019-05-15,주유소,휴업,㈜두영석유열린주유소,울산광역시 중구 태화로164 (태화동)
2019,2019-05-15,주유소,휴업,상원주유소,강원도 화천군 다파로821 (상서면)
2019,2019-05-15,주유소,휴업,국민에너지(주)대동해주유소,경상북도 포항시 남구 동해안로5826 (일월동)
2019,2019-05-16,주유소,휴업,국민에너지(주)평화주유소,충청남도 예산군 예산산업단지로8-1 (예산읍)
2019,2019-05-17,주유소,휴업,행복한주유소,전라남도 여수시 여순로1065 (율촌면)
2019,2019-05-17,주유소,신규등록,서평택고속주유소,"평택시 포승읍 도곡리721-6,723-3"
2019,2019-05-20,주유소,휴업,서현주유소,경기도 성남시 분당구 새마을로19 (서현동)
2019,2019-05-20,주유소,휴업,속초햇살주유소,강원도 속초시 동해대로4027 (조양동)
2019,2019-05-20,주유소,휴업,명신주유소,전라남도 여수시 화양로1728 (화양면)
2019,2019-05-20,주유소,폐업,오치주유소,광주광역시 북구 설죽로316-5 (오치동)
2019,2019-05-20,주유소,휴업,용샘주유소,경기도 용인시 처인구 한터로170번길5 (고림동)
2019,2019-05-21,주유소,휴업,복돌복주유소,경상남도 밀양시 삼랑6길59 (삼랑진읍)
2019,2019-05-21,주유소,휴업,산내주유소,충청북도 충주시 중원대로1914 (수안보면)
2019,2019-05-22,주유소,휴업,원전주유소,경상남도 사천시 곤명1로108 (곤명면)
2019,2019-05-22,주유소,신규등록,㈜알앤제이 한숲시티주유소,"용인시 처인구 남사면 완장리 498,497-6"
2019,2019-05-22,주유소,휴업,신현대주유소,전라남도 여수시 여순로826 (율촌면)
2019,2019-05-23,주유소,폐업,장곡주유소,충청남도 보령시 충서로3610 (청소면)
2019,2019-05-24,주유소,폐업,영남주유소,경상남도 밀양시 밀양대로1792 (삼문동)
2019,2019-05-24,주유소,신규등록,보금자리주유소,경기도 시흥시 금오로 94 (무지내동)
2019,2019-05-24,주유소,휴업,삼미상사(주) 한양self주유소,경기도 용인시 기흥구 중부대로716 (상하동)
2019,2019-05-24,주유소,휴업,금마주유소,충청남도 홍성군 충서로2190-16 (금마면)
2019,2019-05-24,주유소,폐업,좋은기름나라주유소,부산광역시 사상구 백양대로567 (감전동)
2019,2019-05-27,주유소,신규등록,옥정신도시주유소,경기 양주시 옥정동 952-1
2019,2019-05-27,주유소,휴업,장흥주유소,경기도 양주시 일영로746 (장흥면)
2019,2019-05-27,주유소,휴업,(주)OS에너지 가야주유소,부산광역시 부산진구 가야대로552번길39 (가야동)
2019,2019-05-28,주유소,휴업,데네브오일로트,경상남도 창원시 마산회원구 호원로141 (내서읍)
2019,2019-05-28,주유소,휴업,화부산주유소,강원도 강릉시 명륜로45 (교동)
2019,2019-05-29,주유소,휴업,언남신도시주유소,경기도 용인시 기흥구 마북로2번길69 (언남동)
2019,2019-05-29,주유소,휴업,개나리주유소,경기도 평택시 서동대로1941 (안중읍)
2019,2019-05-29,주유소,휴업,혜선주유소,충청남도 청양군 대청로64 (화성면)
2019,2019-05-29,주유소,휴업,(주)에스피씨삼립 보경사주유소,경상북도 포항시 북구 동해대로2829 (송라면)
2019,2019-05-29,주유소,폐업,사계절주유소,경기도 양평군 용문로640 (용문면)
2019,2019-05-30,주유소,폐업,시골영농조합법인,서산시 고북면 고북1로 99
2019,2019-05-30,주유소,폐업,동신주유소,경상남도 진주시 남강로1183 (상평동)
2019,2019-05-30,주유소,폐업,현대주유소,부산광역시 동래구 반송로235 (안락동)
2019,2019-05-30,주유소,휴업,원흥 식사동지점,경기도 고양시 일산동구 고양대로1045 (식사동)
2019,2019-05-30,주유소,신규등록,양주농협자재센터주유소,경기도 양주시 광사동 772-1
2019,2019-05-31,주유소,폐업,행복나눔주유소,강원도 평창군 평창대로272 (방림면)
2019,2019-05-31,주유소,휴업,가야주유소,경상남도 고성군 성내로70 (고성읍)
2019,2019-05-31,주유소,폐업,구산동해주유소,경상북도 울진군 기성로103 (기성면)
2019,2019-06-03,주유소,휴업,백동주유소,전라남도 담양군 무정로35 (담양읍)
2019,2019-06-03,주유소,폐업,짱구주유소,전라북도 익산시 여강로417 (망성면)
2019,2019-06-03,주유소,휴업,삼우에너지 4289주유소,경기도 시흥시 군자로247 (거모동)
2019,2019-06-03,주유소,폐업,반가운셀프주유소,경상북도 문경시 당교로158 (모전동)
2019,2019-06-03,주유소,휴업,(유)천지주유소,충청북도 청주시 흥덕구 직지대로677 (봉명동)
2019,2019-06-03,주유소,등록취소,(유)윤현산업 현대주유소,전라북도 부안군 선돌로407 (주산면)
2019,2019-06-04,주유소,휴업,용대주유소,강원도 인제군 미시령로1308 (북면)
2019,2019-06-04,주유소,휴업,극동유화(주)부산주유소,부산광역시 사하구 하신중앙로165 (신평동)
2019,2019-06-04,주유소,휴업,대신오일보령주유소,충청남도 보령시 충서로1350 (웅천읍)
2019,2019-06-04,주유소,휴업,개운주유소,강원도 원주시 행구로50 (개운동)
2019,2019-06-05,주유소,휴업,쌍용주유소,경상북도 김천시 아포대로982 (아포읍)
2019,2019-06-07,주유소,휴업,SK에너지(주)동해주유소,강원도 속초시 관광로388 (노학동)
2019,2019-06-07,주유소,폐업,원전주유소,경상남도 사천시 곤명1로108 (곤명면)
2019,2019-06-10,주유소,휴업,동구타이어유류(주) 이천(상)주유소,경기도 이천시 서이천로853번길346-149 (신둔면)
2019,2019-06-10,주유소,휴업,두산주유소,대구광역시 수성구 지범로43-5 (두산동)
2019,2019-06-10,주유소,휴업,양효주유소,경상남도 밀양시 사명로1081 (무안면)
2019,2019-06-10,주유소,휴업,태기주유소,강원도 평창군 태기로280 (봉평면)
2019,2019-06-10,주유소,폐업,혁신산단주유소,전라남도 나주시 나주서부로190 (동수동)
2019,2019-06-10,주유소,휴업,고객주유소,울산광역시 남구 두왕로77 (두왕동)
2019,2019-06-10,주유소,신규등록,양양IC주유소,양양읍 연창리 산8
2019,2019-06-11,주유소,휴업,거북선주유소,전라북도 완주군 춘향로3931 (상관면)
2019,2019-06-11,주유소,휴업,동원주유소,경상북도 청송군 진보로176 (진보면)
2019,2019-06-11,주유소,휴업,여초주유소,경상남도 창녕군 여초길16 (창녕읍)
2019,2019-06-11,주유소,휴업,하림주유소,전라북도 익산시 여강로231 (여산면)
2019,2019-06-11,주유소,휴업,주식회사 덕원주유소,충청남도 보령시 충서로4063 (청소면)
2019,2019-06-11,주유소,휴업,국양사하주유소,부산광역시 사하구 을숙도대로767 (구평동)
2019,2019-06-11,주유소,휴업,월하주유소,경상북도 경주시 내서로717 (서면)
2019,2019-06-12,주유소,휴업,팔팔주유소,경기도 남양주시 비룡로1133 (수동면)
2019,2019-06-12,주유소,휴업,화성행복주유소,경기도 화성시 매송면 매송고색로 109
2019,2019-06-12,주유소,휴업,우리나라주유소,세종특별자치시 운주산로1032 (전의면)
2019,2019-06-13,주유소,폐업,나포리주유소,경남 통영시 동호동 62-1외 5필지
2019,2019-06-14,주유소,폐업,큰길주유소,충청남도 논산시 금백로715 (성동면)
2019,2019-06-14,주유소,휴업,삼융주유소,서울특별시 은평구 수색로299 (수색동)
2019,2019-06-15,주유소,폐업,남산주유소,대구광역시 남구 양지로32 (대명동)
2019,2019-06-18,주유소,휴업,현대오일뱅크(주) 직영 양천셀프주유소,서울특별시 양천구 목동로17 (신정동)
2019,2019-06-18,주유소,신규등록,양주농협자재센터주유소,경기도 양주시 광사동 772-1
2019,2019-06-18,주유소,휴업,착한주유소,경기도 의정부시 호국로1097 (가능동)
2019,2019-06-19,주유소,휴업,정주유소,전라북도 김제시 콩쥐팥쥐로155 (순동)
2019,2019-06-19,주유소,폐업,가득드림 주유소,부산광역시 연제구 반송로106 (연산동)
2019,2019-06-19,주유소,폐업,몽고,경상남도 함안군 용산2길40 (칠원읍)
2019,2019-06-19,주유소,휴업,금강산주유소,강원도 춘천시 옛경춘로721 (삼천동)
2019,2019-06-19,주유소,휴업,대산건설 신청평주유소,경기도 가평군 경춘로508 (청평면)
2019,2019-06-20,주유소,폐업,연곡주유소,경기도 광주시 광여로482 (곤지암읍)
2019,2019-06-20,주유소,휴업,신포항주유소,경상북도 포항시 북구 삼호로526 (환호동)
2019,2019-06-20,주유소,휴업,화부산주유소,강원도 강릉시 명륜로45 (교동)
2019,2019-06-21,주유소,폐업,현대주유소,경상북도 군위군 갑티로2 (산성면)
2019,2019-06-21,주유소,폐업,㈜로뎀에너지 임진강주유소,경기도 파주시 자유로4120 (탄현면)
2019,2019-06-21,주유소,휴업,평화셀프주유소,전라북도 부안군 청자로1005 (진서면)
2019,2019-06-24,주유소,폐업,안덕주유소,경상북도 청송군 안덕로69-21 (안덕면)
2019,2019-06-24,주유소,휴업,금용주유소,경기도 광주시 이배재로375 (목현동)
2019,2019-06-24,주유소,휴업,이천주유소,강원도 원주시 신림황둔로856 (신림면)
2019,2019-06-25,주유소,신규등록,㈜제이제이네트웍스 궁내동주유소,성남시 분당구 대왕판교로 270 (궁내동)
2019,2019-06-25,주유소,폐업,서정주유소,충청남도 서산시 운암로832 (운산면)
2019,2019-06-26,주유소,휴업,성삼주유소,경상북도 김천시 환경로89 (신음동)
2019,2019-06-26,주유소,폐업,월송정주유소,충청북도 청주시 서원구 시목부강로199 (현도면)
2019,2019-06-27,주유소,휴업,새한주유소,울산광역시 북구 효암로84-1 (명촌동)
2019,2019-06-27,주유소,휴업,안국에너지(주)망원동주유소,서울특별시 마포구 월드컵로119 (망원동)
2019,2019-06-27,주유소,휴업,서강주유소,서울특별시 마포구 독막로134 (창전동)
2019,2019-06-27,주유소,폐업,알뜰한주유소,충청북도 충주시 팽고리산길53 (금릉동)
2019,2019-06-27,주유소,휴업,건국주유소,충청북도 충주시 충원대로228 (단월동)
2019,2019-06-28,주유소,휴업,칠갑산주유소,충청남도 청양군 칠갑산로1580 (정산면)
2019,2019-06-28,주유소,휴업,SK네트웍스(주) 동우주유소,서울특별시 강남구 봉은사로311 (논현동)
2019,2019-06-28,주유소,휴업,황전IC주유소,전라남도 순천시 순천로1943 (황전면)
2019,2019-06-28,주유소,휴업,개나리주유소,경기도 평택시 서동대로1941 (안중읍)
2019,2019-06-28,주유소,휴업,(주)반디석유,광주광역시 북구 하남대로819 (운암동)
2019,2019-06-29,주유소,휴업,해남주유소,전라남도 해남군 공룡대로2302 (마산면)
2019,2019-07-01,주유소,신규등록,문덕주유소,"경상북도 포항시 남구 오천읍 문덕리 864-17,864-18"
2019,2019-07-01,주유소,폐업,새진동주유소,경상남도 창원시 마산합포구 삼진의거대로400-11 (진북면)
2019,2019-07-01,주유소,폐업,두산주유소,대구광역시 수성구 지범로43-5 (두산동)
2019,2019-07-01,주유소,휴업,고성주유소,강원도 고성군 향목서길3 (죽왕면)
2019,2019-07-01,주유소,휴업,SK네트웍스(주) 대야동주유소,경기도 시흥시 복지로68 (대야동)
2019,2019-07-01,주유소,휴업,수운주유소,충청남도 당진시 서해로4909 (정미면)
2019,2019-07-01,주유소,휴업,금강주유소,경기도 시흥시 금오로427 (과림동)
2019,2019-07-01,주유소,휴업,현대주유소,강원도 횡성군 고원로257 (둔내면)
2019,2019-07-02,주유소,휴업,영동주유소,경상남도 함안군 함마대로1834 (산인면)
2019,2019-07-03,주유소,휴업,하이주유소,대구광역시 서구 국채보상로29 (이현동)
2019,2019-07-04,주유소,폐업,현대오일뱅크(주)직영 의왕삼오주유소,경기도 의왕시 경수대로179 (고천동)
2019,2019-07-04,주유소,휴업,(주)OS에너지 가야주유소,부산광역시 부산진구 가야대로552번길39 (가야동)
2019,2019-07-04,주유소,폐업,(주)디앤에이치,경기도 화성시 남양읍 남양로1671-36
2019,2019-07-04,주유소,등록취소,유성주유소,경기도 화성시 효행로211 (기안동)
2019,2019-07-05,주유소,휴업,동산주유소,전라북도 전주시 덕진구 동부대로1563 (고랑동)
2019,2019-07-05,주유소,휴업,우성주유소,경상남도 김해시 서부로1778 (주촌면)
2019,2019-07-05,주유소,휴업,공주주유소,경기도 양평군 경강로5098 (청운면)
2019,2019-07-05,주유소,휴업,(주)비송주유소,충청북도 음성군 충청대로151 (원남면)
2019,2019-07-05,주유소,폐업,SK하나주유소,경기도 광명시 오리로908 (광명동)
2019,2019-07-05,주유소,휴업,원흥주유소 고양동지점,경기도 고양시 덕양구 호국로1789 (고양동)
2019,2019-07-05,주유소,신규등록,지에스칼텍스㈜나주사랑주유소,나주시 금천면 광암리 203-1
2019,2019-07-05,주유소,휴업,(주)에스엠에너지 직영 그린주유소,경기도 고양시 덕양구 호국로992 (원당동)
2019,2019-07-08,주유소,신규등록,남원농협주유소,"전라북도 남원시 고죽동77-1,66-2"
2019,2019-07-09,주유소,휴업,금왕주유소,충청북도 음성군 무극로154 (금왕읍)
