고유번호,구명,법정동명,산지여부,주지번,부지번,새주소명,생성일,위도,경도
4018,영등포구,여의도,1,3,0, ,,37.5218922,126.9245312
4299,강동구,명일동,1,306,7, ,,37.5535052,127.1434123
4486,구로구,개봉동,1,415, , ,,37.4945859,126.8587827
4176,영등포구,영등포동,1,647,1, ,,37.5124689,126.9053145
4584,강동구,명일동,1,340,1, ,,37.5475003,127.1465801
1024,금천구,독산동,1,195,2, ,,37.4698786,126.9023057
1212,송파구,마천동,1,49,11, ,,37.4999939,127.1478161
4845,서초구,서초동,1,1337,17, ,,37.4925567,127.0293007
4715,영등포구,양평동,1,13,1, ,,37.5215264,126.889502
891,서대문구,연희동,1,220,55, ,,37.5660379,126.9250085
1306,영등포구,여의도동,1,13,11, ,,37.5306931,126.9202702
1373,동대문구,전농동,1,60,19, ,,37.5785365,127.0576112
1256,영등포구,대림동,1,667,9, ,,37.5023074,126.8995663
1675,중구,충무로1가,1,23,1, ,,37.5618281,126.9842606
1861,성북구,하월곡동,1,79,107, ,,37.6115315,127.0356057
1786,구로구,개봉2동,1,261,6, ,,37.4908681,126.8565277
1937,마포구,서교동,1,395,166, ,,37.5514373,126.9170103
2173,동대문구,장안동,1,464,1, ,,37.5619727,127.0653799
1998,송파구,방이동,1,22,0, ,,37.5154553,127.1076155
2093,영등포구,영등포동,1,29,126, ,,37.5234524,126.9087296
2519,은평구,녹번동,1,84, , ,,37.6024905,126.9288362
1756,관악구,조원동,1,564,4, ,,37.4812163,126.9093473
1770,광진구,군자동,1,53,8, ,,37.5551851,127.0759504
1788,구로수,신도림동,1,390,44, ,,37.5078489,126.8805329
1532,동대문구,장안동,1,415,9, ,,37.5621381,127.0622628
1547,성북구,정릉동,1,401,46, ,,37.6088182,127.0101003
1564,강남구,율현동,1,240, , ,,37.4749679,127.1069482
