구분 ,국가명 ,진출지역,회사명(국문),회사명(영문),주소,홈페이지,진출년도,진출형태,투자형태,외국사 합작지분,업종1,업종2,취급분야,본사파견, 현지채용 ,내수/수출,모기업명,관할무역관
아시아 ,중국,화동-산둥성(山?省),청도한신전자유한공사/?????子有限公司,"Hanxin Electronics Co., Ltd.",中?山?省??市?州市?店?宋家泊子村正大路路北,www.korea-brass.com,2006,생산법인,단독,-,제조업,기타 제품 제조업,축소 모형 기관차(축소 모형 기관차),3, 200 ,100% 제3국 수출,한국부라스㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도한양장식유한공사/靑?????有限公司,"Qingdao Han Yang Interior Design Co., Ltd.",中?山?省靑?市市北?福州北路1?,www.hy-design.co.kr,2000,서비스법인,단독,-,서비스업,전문·과학 및 기술,기업 건축공사 및 내외장 인테리어 전문,1, 16 ,-,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도한양전자유한공사/靑????子有限公司,Qingdao Hanyang Electronic,中?山?省靑??州市海?大道中?西?,-,2002,생산법인,단독,-,제조업,자동차·자동차부품,"자동차 배선, BAYBACK 가공, 납품",6," 1,150 ",100% 제3국 수출,한양일렉트로닉,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도한양포장기계유한공사/靑???包?机械有限公司,Qingdao Hangyang Pack,中?山?省靑?市?西市????,-,2002,생산법인,단독,-,제조업,전기·전자·정밀기기·부품,포장기계,3, 7 ,100% 제3국 수출,-,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도한영전자유한공사/靑????子有限公司,Qingdao Hanrong Electronics,中?山?省??市城??夏庄街道夏庄村,www.hanyoung.co.kr,1995,생산법인,단독,-,제조업,전기·전자·정밀기기·부품,"변압기(변성기, 리액터, 라인필터, 어댑터)",3, 60 ,수출 및 내수 병행,한영전자㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도한일정밀제조유한공사/靑??一精密有限公司,"Qingdao Hanil Co., Ltd.",中?山?省??市城???元路空港工??,www.specialcontainer.com,1997,생산법인,단독,-,제조업,기계·장비,컨테이너,3, 250 ,수출 및 내수 병행,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도한진육해국제물류유한공사/?????海??物流有限公司,"Qingdao Hanjinluhai Internation Logistics Co., Ltd.",中?山?省??市市南?香港中路36?招?大厦1807室266071,-,2005,서비스법인,합자,-,운수업,-,"국제화물운송 주선업 무역업, 육상운송, 창고",3, 25 ,-,한진㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도한청식품기계유한공사/靑??靑食品机械有限公司,"Qingdao Hanqing Foods Appliance Co., Ltd.",中?山?省靑??州市?西?公??,www.hanqingsfm.com,2000,생산법인,단독,-,제조업,기계·장비,"스낵설비, 떡 제조설비, 기타식품기계",-, 30 ,100% 제3국 수출,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도해은지덕무역유한회사/??海地恩德?易有限公司,"Qingdao Ocean Giant Co., Ltd.",中?山?省??市城??仙山?路丹山工??,-,2004,생산법인,단독,-,제조업,식료품,식품,-, 36 ,100% 제3국 수출,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도헤스몬정보기술유한공사/靑?海??信息技?有限公司,"Qingdao Heshmon Information Technology Co., Ltd.",中?山?省靑?市城??308?道206?,www.heshmon.com,2004,서비스법인,단독,-,서비스업,출판·영상·방송통신 및 정보,"한국기업 업무전산화,  IT 컨설팅",-, 10 ,-,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도협성광학유한공사/???程光?有限公司,"Qingdao Hyup Sung Optical Co., Ltd.",中?山?省??市城??流亭街道流亭工??,-,2000,생산법인,단독,-,제조업,전기·전자·정밀기기·부품,"사진, 광학기기",1, 40 ,100% 주재국 내수 공급,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도협진전자유한공사/?????子有限公司,"Qingdao Hyupjin Electronics Co., Ltd.",中?山?省??市城??流亭街道?哥庄社?,-,2003,생산법인,단독,-,제조업,전기·전자·정밀기기·부품,"컨넥터, 힌지, 터치 패널 등",5, 160 ,-,협진아이엔씨㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도형제기계공업유한공사/??兄弟机械工?有限公司,"Qingdao Hj Machinery Ind. Co., Ltd.",中?山?省??市?西市姜山???市釜山工??,-,2003,생산법인,단독,-,제조업,기계·장비,"크레인, 스풀",2, 80 ,수출 및 내수 병행,형제기계공업㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도화인사유한공사/??凡雅特工?品有限公司,"Qingdao Hwain Co., Ltd.",中?山?省??市城??玉皇?工??,-,2004,생산법인,단독,-,제조업,기타 제품 제조업,"공예품(귀걸이, 목걸이, 팔찌, 반지, 발찌 등)",5, 100 ,100% 제3국 수출,화인사㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도황관전자유한공사/??皇冠?子有限公司,Royal Sovereign Qingdao Inc.,中?山?省??市城??夏庄街道?家小水村[266107],www.royalsovereign.com,2001,생산법인,단독,-,제조업,기계·장비,사무용 기계 및 전문기기 생산,11, 150 ,100% 제3국 수출,로얄소브린㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도효경공무유한공사/????工?有限公司,"Qingdao Xiaoqing Industrial & Trading Co., Ltd.",中?山?省??市城??流亭街道安亭路9?,www.hk-mro.com,2007,판매법인,단독,-,도매 및 소매업,-,"MRO(기업소모성자재), 무역대행, 시장조사",2, 20 ,100% 주재국 내수 공급,서흥㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도효성D&P유한공사/靑??成金?石工具有限公司,"Qingdao Hyosung Diamond Tools Co., Ltd.",中?山?省靑?市保???京路46?,www.hsdnp.com,2007,생산법인,단독,-,제조업,전기·전자·정밀기기·부품,다이아몬드 공구,5, 150 ,100% 제3국 수출,효성디앤피,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도효승일화유한공사/????日化有限公司,"Qingdao Hyoseong Daily Chemical Co., Ltd.",中?山?省??市李??瑞金路?9-16?,-,2008,생산법인,단독,-,제조업,화학·의약,"비누(샴푸, 린스, 화장품)",-, 50 ,100% 주재국 내수 공급,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청도히스무역유한공사/??HIS?易有限公司,"Qingdao His Trading Co., Ltd.",中?山?省??市李??黑?江中路2648?万福山庄小?2??2?元402,-,2004,판매법인,단독,-,도매 및 소매업,-,"정밀계측장비, 현미경, 투영기, 삼차원",-, 2 ,100% 주재국 내수 공급,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청본서림상포유한공사/?本瑞林箱包有限公司,"Chengbon Seorim Co., Ltd.",中?山?省??市????山???街村,-,1997,생산법인,단독,-,제조업,의복·잡화류,"가죽, 가방",2, 350 ,100% 제3국 수출,서림통상,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청사공예/?史工?,Qingshi Craft,中?山?省威海市羊亭?北小城村,-,2003,생산법인,단독,-,제조업,기타 제품 제조업,공예품,1, 8 ,100% 제3국 수출,청사공예㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청수수처리공정유한공사/?水水?理工程有限公司,"Chengsoo Co., Ltd.",中?山?省?南市王台??家?,-,1998,서비스법인,단독,-,서비스업,기타 서비스업,정수폐수처리,-, 20 ,-,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청우체육용품/?佑?育用品,Chungwoo ,中?山?省威海乳山市育黎?育黎村,-,2003,-,-,-,제조업,의복·잡화류,장갑,-, - ,-,-,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청주홍일식품유한공사/?州?一食品有限公司,"Chengju Hongil Food Co., Ltd.",中?山?省?州市????家工??,-,2000,-,-,-,제조업,식료품,견과류 가공,-, - ,-,-,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),청청여유용품유한공사/??旅游用品有限公司,"Qingdao Qing-Qing Leisure Goods Co., Ltd.",中?山?省??市???王台??地,www.qingqingleisure.com,2000,생산법인,단독,-,제조업,기타 제품 제조업,텐트,1, 240 ,100% 제3국 수출,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),최위피혁제품유한공사/崔巍皮革制品有限公司,"Cuiwei Leather Products Co., Ltd.",中?山?省?墨市瓦戈庄?毛戈庄村,-,1994,생산법인,단독,-,제조업,의복·잡화류,장갑,2, 220 ,100% 제3국 수출,초이통상,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),칭다오빅토리아공예품유한공사/???多利?工?品有限公司,Qingdao Victoria Artware,中?山?省??市城??流亭?西女姑山西山村,www.victoriatrend.com,2006,생산법인,합자,-,제조업,기타 제품 제조업,액세서리,-, 120 ,100% 제3국 수출,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),카콘전기유한공사(위해)/?昆?器有限公司(威海),"Weihai Kacon Electric Co., Ltd.",中?山?省威海市高新技????安山路50?,www.kacon.co.kr,1997,생산법인,단독,-,제조업,전기·전자·정밀기기·부품,"산업용 스위치류, 계전기, 소켓, 부저",3, 50 ,100% 제3국 수출,한국리레이,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),케른정밀재료/?仁精密材料,Yantai Qingjing Trade,中?山?省烟台市??技????八角工??天津北路8?,-,-,-,-,-,제조업,기타 제품 제조업,"테이프, 이형필름",-, - ,-,-,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),케이씨폴공예품유한공사/??工?品有限公司,"Kcpaul China Co., Ltd.",中?山?省靑?市城???流亭街道?流亭工??,-,2004,생산법인,단독,-,제조업,기타 제품 제조업,Costume Jewelry,5, 200 ,-,케이씨폴코리아㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),코아상사/可???部,-,中?山?省烟台市福山?振?街783?,-,2006,판매법인,단독,-,도매 및 소매업,-,"의류, 목자재",1, 7 ,100% 제3국 수출,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),쿠쿠전자유한공사/??福??子有限公司,"Qingdao Cuckoo Co., Ltd,.",中?山?省??市城???大工??益?路1?,-,2003,생산법인,단독,-,제조업,전기·전자·정밀기기·부품,소형가전,10, 200 ,수출 및 내수 병행,쿠쿠홈시스㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),클라크유한공사/??克拉克物流机械有限公司,Qingdao Clark Logistics,中?山?省靑?市????河?路18?,-,2006,생산법인,단독,-,제조업,기타 운송장비,지게차,8, 200 ,100% 제3국 수출,-,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),킴스포츠유한공사/金思特箱包制品有限公司,"Lakewood Co., Ltd.",中?山?省乳山市金??????,-,1997,생산법인,단독,-,제조업,의복·잡화류,"가방(아웃도어배낭, 학생가방, 여행가방)",-, 100 ,-,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태경혜업유한공사/泰庚鞋?有限公司,"Qingdao Taekyung Shoes Co., Ltd.",中?山?省?州市???小麻?村北,-,1995,생산법인,단독,-,제조업,의복·잡화류,신발,7, 800 ,100% 제3국 수출,태경산업,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태광붕막유한공사/??泰光棚膜有限公司,"Teakwang Vinyl Co., Ltd.",中?山?省?西市李?庄工??泰光路8?,-,1996,생산법인,단독,-,제조업,고무·플라스틱,플라스틱제품,-, 22 ,100% 주재국 내수 공급,현지단독진출,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태덕전자유한공사/泰德?子有限公司,Daeduck Electronics,中?山?省德州市天衢工??格瑞德路?天??中心7??,www.jahwa.co.kr,2006,생산법인,단독,-,제조업,전기·전자·정밀기기·부품,전자부품,1, 150 ,100% 주재국 내수 공급,자화전자,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태사전자유한공사/泰思?子有限公司,Qinsi Electronics,中?山?省威海市??海南路11?4?(湖西???),-,2005,-,-,-,제조업,전기·전자·정밀기기·부품,반도체,-, - ,-,-,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태석정밀/太?精密,Taeseok P&L,中?山?省威海市出口加工區香港路59?,-,2004,생산법인,-,-,제조업,전기·전자·정밀기기·부품,특수코어 및 반도체 장치,-, - ,-,-,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태성자동차부품/泰星汽?部品,Taixing Auto Parts,中?山?省威海市?泉雅家庄,www.tecstar.co.kr,2002,생산법인,단독,-,제조업,자동차·자동차부품,"자동차, 와이어링하네스",2, 300 ,100% 제3국 수출,태성전장㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태양전자유한공사/日炤有限公司,Tae Yang,中?山?省日照市日照??????代路西?,-,2006,생산법인,단독,-,제조업,전기·전자·정밀기기·부품,전자제품,3, 100 ,100% 주재국 내수 공급,우주일렉트로닉스㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태영상선유한공사청도연락사무소/??太?商船株式?社??代表?,Taiyoung Ship Qingdao Representative Office,中?山?省??市市南??海西路15，英德陵大厦21E-1室,www.taiyoungship.co.kr,2010,연락사무소,단독,-,운수업,-,해상운송,1, 2 ,수출 및 내수 병행,태영상선㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태왕완구유한공사/泰旺玩具有限公司,"Taewang Toy Co., Ltd.",中?山?省?南市?山??地,-,1999,생산법인,단독,-,제조업,기타 제품 제조업,"인형, 장난감, 오락용품(완구류)",3, 210 ,-,동림상사,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태원포장유한공사/太元包?有限公司,"Weihai Taewon Packing Material Co., Ltd.",中?山?省威海市旺??,-,1999,생산법인,단독,-,제조업,목재·가구·펄프·종이,"펄프, 종이, 종이제품",1, 40 ,100% 주재국 내수 공급,태원포장,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태일미용유한공사/太一美容有限公司,"Taeil Co., Ltd.",中?山?省威海市高新技????,-,1993,생산법인,단독,-,제조업,기타 제품 제조업,화장 소품,2, 250 ,-,태일공업사,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),태희전자유한공사(연대)/泰希?子有限公司(烟台),"Yantai Taehee Electric Co., Ltd.",中?山?省烟台市???秦山路2?,-,2004,생산법인,단독,-,제조업,전기·전자·정밀기기·부품,핸드폰용 배터리 제조 및 판매,4, 450 ,-,테크노힐㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),통상완구유한공사/通商玩具有限公司,"Qingdao Tongshang Toys Co., Ltd.",中?山?省??市城??惜福?南,-,1993,생산법인,단독,-,제조업,기타 제품 제조업,"완구, 오락용품",5," 1,320 ",100% 제3국 수출,토이스토리,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),투데이리조트유한공사/今日?育俱?部有限公司,-,中?山?省威海?成市????海路8?,-,1996,서비스법인,단독,-,서비스업,숙박 및 음식점,리조트,3, 10 ,100% 주재국 내수 공급,-,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),파트론전자유한공사/烟台?特??子有限公司,Yantai Partron Electronics,中?山?省烟台市牟平??????牟新路352?,www.partron.co.kr,2003,생산법인,단독,-,제조업,자동차·자동차부품,"수정진동자, 유전체",10," 1,700 ",100% 제3국 수출,파트론㈜,칭다오무역관
아시아 ,중국,화동-산둥성(山?省),판토스물류유한공사(청도)/泛?物流有限公司(??),"Pantos Logistics(Qingdao) Co., Ltd.",中?山?省??市?山?秦?路18?2-322,www.pantos.com,2001,서비스법인,단독,-,운수업,-,중국 대형 국영 수출짐 이사,3, 31 ,수출 및 내수 병행,판토스물류㈜,칭다오무역관
