시설번호,지역코드,시설일련번호,시도명,시군구명,수용시설명,도로명주소코드,법정동코드,행정동코드,상세주소,시설면적,경도,위도,X좌표,Y좌표
2311,1174000000,436,서울특별시,강동구,명원초등학교,1.17401E+24,1174010100,1174054000,서울특별시 강동구 명일로 364(명일동),650,127.150382,37.551343,213288.5251,550213.1709
2312,1174000000,360,서울특별시,강동구,명덕초등학교,1.17401E+24,1174010200,1174055000,서울특별시 강동구 양재대로156길 11(고덕동),498,127.146058,37.556958,212905.4411,550835.8035
2313,1174000000,435,서울특별시,강동구,묘곡초등학교,1.17401E+24,1174010200,1174055000,서울특별시 강동구 동남로79길 46(고덕동),833,127.15317,37.558963,213533.4599,551059.3284
2245,1174000000,440,서울특별시,강동구,고덕1동주민센터,1.17401E+24,1174010200,1174055000,서울특별시 강동구 양재대로156길 123(고덕동),135,127.152536,37.555477,213478.0983,550672.3424
2246,1174000000,342,서울특별시,강동구,온조대왕문화체육관,1.17401E+24,1174010200,1174056000,서울특별시 강동구 고덕로 285(고덕동),7954,127.158885,37.558132,214038.5444,550967.9542
2247,1174000000,341,서울특별시,강동구,서울컨벤션고등학교,1.17401E+24,1174010200,1174056000,서울특별시 강동구 동남로 964(고덕동),14629,127.15821,37.560001,213978.6073,551175.3074
2248,1174000000,343,서울특별시,강동구,고덕중학교,1.17401E+24,1174010200,1174056000,서울특별시 강동구 동남로82길 94(고덕동),2048,127.161297,37.559984,214251.3758,551173.8332
2249,1174000000,311,서울특별시,강동구,명일초등학교,1.17401E+24,1174010700,1174057000,서울특별시 강동구 고덕로38길 8(암사동),1171,127.142029,37.553844,212549.9969,550489.612
2293,1174000000,320,서울특별시,강동구,서울제일교회,1.17401E+24,1174010800,1174066000,서울특별시 강동구 강동대로53길 53(성내동),331,127.132174,37.525277,211683.5728,547317.8116
2294,1174000000,339,서울특별시,강동구,강동성심병원,1.17401E+24,1174010500,1174068500,서울특별시 강동구 성안로 150(길동),15504,127.135233,37.536141,211952.2955,548523.8898
2295,1174000000,361,서울특별시,강동구,신명초등학교,1.17401E+24,1174010500,1174068500,서울특별시 강동구 명일로24길 33(길동),1006,127.149629,37.541477,213223.7007,549118.098
2296,1174000000,433,서울특별시,강동구,천동초등학교,1.17401E+24,1174010500,1174068500,서울특별시 강동구 성안로 200(길동),572,127.137699,37.540781,212169.4565,549039.1641
2297,1174000000,443,서울특별시,강동구,길동주민센터,1.17401E+24,1174010500,1174068500,서울특별시 강동구 천호대로 1183(길동),190,127.142646,37.534671,212607.6802,548361.6923
2298,1174000000,325,서울특별시,강동구,선린초등학교,1.17401E+24,1174010600,1174070000,서울특별시 강동구 진황도로61길 29(둔촌동),1650,127.145749,37.529262,212882.8707,547761.7646
2299,1171000000,487,서울특별시,송파구,서울잠일초등학교,1.17101E+24,1171010100,1171067000,서울특별시 송파구 올림픽로 95(잠실동),13722,127.081637,37.51465,207217.3657,546133.1744
2300,1171000000,379,서울특별시,송파구,서울송전초등학교,1.17101E+24,1171010100,1171068000,서울특별시 송파구 석촌호수로 159(잠실동),1639,127.094811,37.508447,208382.7374,545445.8445
2301,1171000000,374,서울특별시,송파구,영동일고등학교,1.17101E+24,1171010100,1171068000,서울특별시 송파구 석촌호수로 93(잠실동),5320,127.089516,37.509671,207914.4595,545581.301
2302,1171000000,329,서울특별시,송파구,서울잠실초등학교,1.17101E+24,1171010200,1171069000,서울특별시 송파구 올림픽로35길 20(신천동),2758,127.111446,37.520124,209851.9883,546743.4492
2303,1174000000,301,서울특별시,강동구,강일초등학교,1.17401E+24,1174011000,1174051500,서울특별시 강동구 아리수로98길 24(강일동),13645,127.16842,37.546242,214883.4337,549649.7188
2304,1174000000,332,서울특별시,강동구,강일동주민센터,1.17401E+24,1174011000,1174051500,서울특별시 강동구 아리수로93길 9-14 (강일동),645,127.178207,37.568905,215743.5234,552166.6645
2305,1174000000,363,서울특별시,강동구,강동중학교,1.17401E+24,1174011000,1174051500,서울특별시 강동구 풍산로 237(강일동),8896,127.177744,37.569966,215702.4273,552284.3525
2306,1174000000,368,서울특별시,강동구,강일고등학교,1.17401E+24,1174011000,1174051500,서울특별시 강동구 아리수로98길 40(강일동),11112,127.177464,37.564236,215678.8817,551648.2832
2307,1174000000,364,서울특별시,강동구,강명중학교,1.17401E+24,1174011000,1174051500,서울특별시 강동구 상일로12길 56(상일동),2670,127.174846,37.555556,215449.3838,550684.5622
1999,1138000000,394,서울특별시,은평구,서문교회,1.13801E+24,1138010700,1138060000,서울특별시 은평구 가좌로10길 10(응암동),198,126.916739,37.591613,192646.5933,554675.2672
2000,1141000000,31,서울특별시,서대문구,인왕중학교,1.14101E+24,1141011100,1141064000,서울특별시 서대문구 세검정로4길 69(홍제동),816,126.952043,37.59278,195764.5997,554802.6286
2001,1141000000,40,서울특별시,서대문구,홍은중학교,1.14101E+24,1141011100,1141064000,서울특별시 서대문구 세검정로 105(홍제동),586,126.949603,37.59762,195549.4307,555339.9663
2002,1141000000,43,서울특별시,서대문구,인왕초등학교,1.14101E+24,1141011100,1141064000,서울특별시 서대문구 세무서길 33-9 (홍제동),477,126.94521,37.590504,195161.0232,554550.3871
2003,1141000000,15,서울특별시,서대문구,홍제초등학교,1.14101E+24,1141011800,1141066000,서울특별시 서대문구 홍은중앙로 13(홍은동),2691,126.944641,37.593062,195110.9779,554834.2759
2004,1141000000,17,서울특별시,서대문구,홍연초등학교 체육관,1.14101E+24,1141011800,1141068500,서울특별시 서대문구 백련사길 55(홍은동),560,126.931055,37.581708,193910.1698,553574.9275
2005,1141000000,58,서울특별시,서대문구,서대문문화체육회관,1.14101E+24,1141011800,1141068500,서울특별시 서대문구 백련사길 39(홍은동),508,126.931731,37.58094,193969.813,553489.6657
2006,1141000000,57,서울특별시,서대문구,남가좌1동주민센터,1.14101E+24,1141012000,1141069000,서울특별시 서대문구 모래내로15길 37(남가좌동),100,126.919834,37.573246,192918.1905,552636.5292
2007,1141000000,36,서울특별시,서대문구,명지대방목학술정보관,1.14101E+24,1141012000,1141070000,서울특별시 서대문구 거북골로 34(남가좌동),4030,126.921374,37.580354,193054.9414,553425.2961
2008,1141000000,20,서울특별시,서대문구,북가좌초등학교,1.14101E+24,1141011900,1141071000,서울특별시 서대문구 거북골로19길 20(북가좌동),891,126.907642,37.577146,191841.5867,553070.413
2009,1141000000,41,서울특별시,서대문구,가재울중학교,1.14101E+24,1141011900,1141071000,서울특별시 서대문구 수색로 100-75 (북가좌동),601,126.909842,37.575387,192035.7598,552874.9821
2010,1141000000,42,서울특별시,서대문구,가재울고등학교,1.14101E+24,1141011900,1141071000,서울특별시 서대문구 수색로 100-35 (북가좌동),556,126.909506,37.574311,192005.9637,552755.5871
2011,1144000000,3,서울특별시,마포구,아현초등학교,1.14401E+24,1144010100,1144055500,서울특별시 마포구 굴레방로 6(아현동),1782,126.957095,37.556588,196208.9349,550785.5842
2012,1144000000,236,서울특별시,마포구,아현문화건강센터,1.14401E+24,1144010100,1144055500,서울특별시 마포구 마포대로11길 44-81 (아현동),179,126.952034,37.55175,195761.4989,550248.8545
2013,1141000000,22,서울특별시,서대문구,홍제3동주민센터,1.14101E+24,1141011100,1141064000,서울특별시 서대문구 세검정로4길 32(홍제동),100,126.949763,37.593763,195563.3172,554911.8437
2051,1141000000,38,서울특별시,서대문구,연북중학교,1.14101E+24,1141011700,1141061500,서울특별시 서대문구 연희로36길 32(연희동),836,126.937728,37.577819,194499.29,553142.908
2052,1141000000,35,서울특별시,서대문구,안산초등학교,1.14101E+24,1141011100,1141062000,서울특별시 서대문구 통일로 321(홍제동),1013,126.944031,37.585068,195056.5052,553947.1661
2053,1141000000,7,서울특별시,서대문구,창서초등학교,1.14101E+24,1141011600,1141058500,서울특별시 서대문구 연세로5나길 30-3 (창천동),615,126.933965,37.557612,194165.3041,550900.3937
2054,1141000000,9,서울특별시,서대문구,연희초등학교,1.14101E+24,1141011700,1141061500,서울특별시 서대문구 연희로 136(연희동),865,126.933892,37.56919,194159.787,552185.4546
2055,1168000000,531,서울특별시,강남구,대치중학교,1.16801E+24,1168011800,1168065600,서울특별시 강남구 남부순환로378길 39(도곡동),1006,127.047462,37.484604,204197.7295,542796.4316
2056,1168000000,533,서울특별시,강남구,구룡중학교,1.16801E+24,1168010300,1168066000,서울특별시 강남구 선릉로 103(개포동),1129,127.055745,37.486102,204930.2024,542963.0936
2057,1168000000,534,서울특별시,강남구,양전초등학교,1.16801E+24,1168010300,1168067000,서울특별시 강남구 개포로 513(개포동),1897,127.069121,37.490257,206112.8637,543425.0228
2058,1168000000,535,서울특별시,강남구,개원중학교,1.16801E+24,1168010300,1168067000,서울특별시 강남구 영동대로 101(개포동),2034,127.071735,37.49172,206343.9009,543587.544
2059,1168000000,21,서울특별시,강남구,포이초등학교,1.16801E+24,1168010300,1168069000,서울특별시 강남구 개포로22길 87(개포동),12490,127.052878,37.476029,204677.2551,541844.9994
2060,1168000000,536,서울특별시,강남구,구룡초등학교,1.16801E+24,1168010300,1168069000,서울특별시 강남구 개포로 263(개포동),1810,127.052053,37.481323,204603.9507,542432.5376
2061,1168000000,540,서울특별시,강남구,세명초등학교,1.16801E+24,1168011100,1168070000,서울특별시 강남구 자곡로 55(세곡동),13416,127.09134,37.468935,208080.0842,541060.2525
2062,1168000000,543,서울특별시,강남구,세곡문화센터,1.16801E+24,1168011300,1168070000,서울특별시 강남구 밤고개로 286(율현동),429,127.106959,37.469043,209461.8336,541073.6304
2063,1168000000,537,서울특별시,강남구,서울로봇고등학교,1.16801E+24,1168011400,1168072000,서울특별시 강남구 광평로20길 63(일원동),2079,127.084708,37.480634,207492.2782,542358.1142
2064,1168000000,538,서울특별시,강남구,영희초등학교,1.16801E+24,1168011400,1168073000,서울특별시 강남구 일원로 21(일원동),5592,127.081001,37.492273,207163.2642,543649.5912
2065,1168000000,541,서울특별시,강남구,수서중학교,1.16801E+24,1168011500,1168075000,서울특별시 강남구 광평로59길 57(수서동),2550,127.102389,37.491066,209054.8285,543517.4391
2066,1171000000,478,서울특별시,송파구,풍성중학교,1.17101E+24,1171010300,1171052000,서울특별시 송파구 강동대로2길 27(풍납동),9578,127.113067,37.525367,209994.5882,547325.5
2067,1171000000,477,서울특별시,송파구,서울토성초등학교,1.17101E+24,1171010300,1171052000,서울특별시 송파구 풍성로20길 44(풍납동),3248,127.115853,37.532112,210240.0015,548074.4913
2068,1171000000,369,서울특별시,송파구,송파구체육문화회관,1.17101E+24,1171011300,1171053100,서울특별시 송파구 양산로 15(거여동),2461,127.142825,37.490627,212630.9804,543473.4633
2069,1171000000,472,서울특별시,송파구,서울영풍초등학교,1.17101E+24,1171011300,1171053100,서울특별시 송파구 오금로57길 15(거여동),5996,127.143163,37.496081,212659.908,544078.8029
2073,1141000000,23,서울특별시,서대문구,아현감리교회,1.14101E+24,1141011000,1141055500,서울특별시 서대문구 신촌로 293(북아현동),786,126.95873,37.557683,196353.5122,550907.0704
2074,1141000000,62,서울특별시,서대문구,북아현문화체육센터,1.14101E+24,1141011000,1141056500,서울특별시 서대문구 북아현로 51(북아현동),1555,125,35,17410.87081,268923.188
2075,1141000000,54,서울특별시,서대문구,대신초등학교,1.14101E+24,1141011200,1141058500,서울특별시 서대문구 이화여대2길 27(대현동),224,126.947618,37.558042,195371.6753,550947.3898
2076,1144000000,243,서울특별시,마포구,라뉘호텔,1.14401E+24,1144011000,1144060000,서울특별시 마포구 서강로20길 20(노고산동),4960,126.936153,37.55355,194358.317,550449.4432
2077,1144000000,211,서울특별시,마포구,한서초등학교,1.14401E+24,1144010900,1144061000,서울특별시 마포구 대흥로24바길 27(염리동),576,126.949273,37.553472,195517.6429,550440.0629
2078,1144000000,230,서울특별시,마포구,신수동주민센터,1.14401E+24,1144011100,1144063000,서울특별시 마포구 독막로 192(신수동),373,126.935205,37.547075,194274.0922,549730.7943
2079,1144000000,228,서울특별시,마포구,서강동주민센터,1.14401E+24,1144011400,1144065500,서울특별시 마포구 독막로 165(창전동),77,126.932096,37.547726,193999.3873,549803.2802
2080,1144000000,143,서울특별시,마포구,서강초등학교,1.14401E+24,1144011500,1144065500,서울특별시 마포구 독막로 113(상수동),959,126.927394,37.548387,193583.8925,549877.0082
2081,1144000000,234,서울특별시,마포구,서강동자치회관,1.14401E+24,1144011500,1144065500,서울특별시 마포구 토정로 148-14 (상수동),152,126.926972,37.545061,193546.3858,549507.8667
2082,1144000000,55,서울특별시,마포구,서교초등학교,1.14401E+24,1144012000,1144066000,서울특별시 마포구 와우산로23길 20-27 (서교동),1238,126.924979,37.554863,193371.1289,550595.9164
2083,1144000000,215,서울특별시,마포구,서교동주민센터,1.14401E+24,1144012000,1144066000,서울특별시 마포구 동교로15길 7(서교동),537,126.914598,37.555587,192453.8911,550677.0212
2084,1144000000,240,서울특별시,마포구,나인브릭,1.14401E+24,1144012000,1144066000,서울특별시 마포구 홍익로5길 32(서교동),3784,126.920575,37.553819,192981.8771,550480.3634
2085,1144000000,222,서울특별시,마포구,합정동주민센터,1.14401E+24,1144012200,1144068000,서울특별시 마포구 월드컵로5길 11(합정동),176,129.912131,37.551596,457357.9358,554218.7305
